"","ID","protname","hostname","zscore","cscore","tm_close","tm_nonclose","tm_vector","tm_intermediate","parphylum","parclass","parorder","parfamily","hosttype","hostorder","hostfamily","hostenv","lat","long","location","numhosts","numsamples","prev"
"1817",1870,"Entamoeba coli","Piliocolobus tephrosceles",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",0.45,30.41,"Kibale, Uganda",620,561,0.03
"1818",1871,"Entamoeba coli","Piliocolobus tephrosceles",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",-6.11,29.73,"Mahale Mountains National Park, Tanzania",NA,173,0.01
"1819",1872,"Entamoeba histolytica","Piliocolobus tephrosceles",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",0.45,30.41,"Kibale, Uganda",NA,645,NA
"1820",1873,"Entamoeba histolytica","Piliocolobus tephrosceles",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",0.45,30.41,"Kibale, Uganda",NA,1608,0.035
"1821",1874,"Entamoeba histolytica","Piliocolobus tephrosceles",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",0.45,30.41,"Kibale, Uganda",462,127,0.06
"1822",1875,"Entamoeba histolytica","Piliocolobus tephrosceles",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",0.45,30.41,"Kibale, Uganda",620,561,0.03
"1823",1876,"Giardia intestinalis","Piliocolobus tephrosceles",0,1,1,1,0,0,"Sarcomastigophora","Zoomastigophora","Diplomonadida","Hexamitidae","primates","Primates","Cercopithecidae","terrestrial",0.45,30.41,"Kibale, Uganda",NA,1608,0.008
"1824",1877,"Giardia intestinalis","Piliocolobus tephrosceles",0,1,1,1,0,0,"Sarcomastigophora","Zoomastigophora","Diplomonadida","Hexamitidae","primates","Primates","Cercopithecidae","terrestrial",0.45,30.41,"Kibale, Uganda",NA,30,NA
"1825",1878,"Plasmodium brasilianum","Pithecia irrorata",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",38,38,0.05
"1826",1879,"Trypanosoma cruzi","Pithecia irrorata",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",36,36,0.028
"1827",1880,"Trypanosoma devei","Pithecia irrorata",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",36,36,0.028
"1828",1881,"Trypanosoma minasense","Pithecia irrorata",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",36,36,0.021
"1829",1882,"Trypanosoma mycetae","Pithecia irrorata",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",36,36,0.333
"1830",1883,"Trypanosoma rangeli","Pithecia irrorata",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-8.16,-62.43,"Samuel",36,36,0.055
"1831",1884,"Plasmodium brasilianum","Pithecia pithecia",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",-1.91,-59.46,"Balbina, Brazil",8,8,0.12
"1832",1885,"Plasmodium brasilianum","Pithecia pithecia",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",4.91,-53.08,"Petit Saut",6,6,0.167
"1833",1886,"Plasmodium brasilianum","Pithecia pithecia",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",NA,NA,"South America",16,16,0.06
"1834",1887,"Plasmodium falciparum","Pithecia pithecia",0,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Pitheciidae","terrestrial",5.38,-52.95,"Sinnamary region",3,3,0.667
"1835",1888,"Trypanosoma lambrechti","Pithecia pithecia",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"1836",1889,"Trypanosoma lambrechti","Pithecia pithecia",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Pitheciidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"1837",1890,"Balantidium coli","Pongo abelii",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",3.68,97.65,"Ketambe",32,32,0.75
"1838",1891,"Balantidium coli","Pongo abelii",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",3.68,97.65,"Ketambe",32,19,0.789
"1839",1892,"Balantidium coli","Pongo abelii",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",3.68,97.65,"Ketambe",32,13,0.692
"1840",1893,"Balantidium coli","Pongo pygmaeus",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",3.68,97.65,"Ketambe",8,8,0.87
"1841",1894,"Balantidium coli","Pongo pygmaeus",1,1,1,1,0,0,"Ciliophora","Litostomatea","Vestibuliferida","Balantidiidae","primates","Primates","Hominidae","terrestrial",-3.38,112.55,"Tanjung Putting",11,11,0.36
"1842",1895,"Entamoeba coli","Pongo pygmaeus",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",3.68,97.65,"Ketambe",8,8,1
"1843",1896,"Entamoeba coli","Pongo pygmaeus",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-3.38,112.55,"Tanjung Putting",11,11,0.09
"1844",1897,"Entamoeba histolytica","Pongo pygmaeus",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",3.68,97.65,"Ketambe",8,8,0.25
"1845",1898,"Entamoeba histolytica","Pongo pygmaeus",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Hominidae","terrestrial",-3.38,112.55,"Tanjung Putting",11,11,0.18
"1846",1899,"Plasmodium pitheci","Pongo pygmaeus",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",1.0682368,114.2335361,"Borneo",18,18,0.55
"1847",1900,"Plasmodium pitheci","Pongo pygmaeus",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",5.5,117,"Eastern Sabah",34,34,NA
"1848",1901,"Plasmodium pitheci","Pongo pygmaeus",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",5.86,117.96,"Sepilok",13,13,0.84
"1849",1902,"Plasmodium pitheci","Pongo pygmaeus",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Hominidae","terrestrial",NA,NA,NA,NA,NA,NA
"1850",1903,"Trypanosoma evansi","Pongo pygmaeus",-1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Hominidae","terrestrial",0,102,"Sumatra",NA,NA,NA
"1851",1904,"Plasmodium inui","Presbytis melalophos",2,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",NA,NA,NA,NA,NA,NA
"1852",1905,"Plasmodium knowlesi","Presbytis melalophos",3,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",2.5,112.5,"Malaysia",NA,NA,NA
"1853",1906,"Plasmodium knowlesi","Presbytis melalophos",3,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",3.5,102.75,"Pahang",NA,NA,NA
"1854",1907,"Sarcocystis danzani","Procapra gutturosa",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",47.47,115.39,"Dornod Aimak, Mongolia",2,2,NA
"1855",1908,"Sarcocystis mongolica","Procapra gutturosa",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",47.47,115.39,"Dornod Aimak, Mongolia",2,2,NA
"1856",1909,"Hepatozoon canis","Procyon cancrivorus",-1,1,0,0,1,1,"Apicomplexa","Coccidia","Eucoccidiorida","Hepatozoidae","carnivores","Carnivora","Procyonidae","terrestrial",6.42,-66.59,"Venezuela",4,4,0.25
"1857",1910,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",30.33,-81.67,"Jacksonville Naval Air Station, Duval County, Florida",14,14,0.786
"1858",1911,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",77,77,0.79
"1859",1912,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",24,24,0.42
"1860",1913,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",3,3,0.667
"1861",1914,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",4,4,0.75
"1862",1915,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",30,30,0.893
"1863",1916,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",11,11,0.818
"1864",1917,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",33,33,0.758
"1865",1918,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",12,12,0.417
"1866",1919,"Babesia lotori","Procyon lotor",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Achromatorida","Babesiidae","carnivores","Carnivora","Procyonidae","terrestrial",26.12,-81.34,"Marco Island, Collier County, Florida",7,7,0.29
"1867",1920,"Cryptosporidium parvum","Procyon lotor",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","carnivores","Carnivora","Procyonidae","terrestrial",41.16,-73.76,"Louis Calder Center, Armonk, New York",5,5,0.2
"1868",1921,"Cryptosporidium parvum","Procyon lotor",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","carnivores","Carnivora","Procyonidae","terrestrial",40.63,-89.4,"Central Illinois",100,100,0.13
"1869",1922,"Eimeria nuttalli","Procyon lotor",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Procyonidae","terrestrial",28.64,-82.48,"Key Largo, Florida",61,61,0.098
"1870",1923,"Eimeria nuttalli","Procyon lotor",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Procyonidae","terrestrial",28.64,-82.48,"Key Largo, Florida",61,61,0.09
"1871",1926,"Hepatozoon procyonis","Procyon lotor",-1,3,0,0,1,1,"Apicomplexa","Coccidia","Eucoccidiorida","Hepatozoidae","carnivores","Carnivora","Procyonidae","terrestrial",37.54,-75.63,"Parramore Island, Virginia",2,2,1
"1872",1927,"Hepatozoon procyonis","Procyon lotor",-1,3,0,0,1,1,"Apicomplexa","Coccidia","Eucoccidiorida","Hepatozoidae","carnivores","Carnivora","Procyonidae","terrestrial",38.94,-74.91,"Cape May, New Jersey",1,1,1
"1873",1928,"Hepatozoon procyonis","Procyon lotor",-1,3,0,0,1,1,"Apicomplexa","Coccidia","Eucoccidiorida","Hepatozoidae","carnivores","Carnivora","Procyonidae","terrestrial",37.54,-75.63,"Parramore Island, Virginia",1,1,1
"1874",1929,"Neospora caninum","Procyon lotor",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",42.08,-88.03,"Forest Preserve District, ILLINOIS",1,1,1
"1875",1930,"Neospora caninum","Procyon lotor",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",27.66,-81.52,"Florida, USA",24,24,0.04
"1876",1931,"Neospora caninum","Procyon lotor",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",42.26,-71.81,"Massachusetts, USA",25,25,0.12
"1877",1932,"Neospora caninum","Procyon lotor",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",40.2,-74.67,"New Jersey",25,25,0.12
"1878",1933,"Neospora caninum","Procyon lotor",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.2,-77.19,"Pennsylvania",25,25,0.12
"1879",1934,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",44.49,-123.43,"North Albany, OREGON",1,1,1
"1880",1935,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",38.94,-74.91,"Cape May, New Jersey",1,1,1
"1881",1936,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",44.56,-123.26,"Corvalis, Oregon",760,760,0.01
"1882",1937,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",44.56,-123.26,"Corvalis, Oregon",760,760,0.01
"1883",1938,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",44.56,-123.26,"Corvalis, Oregon",760,760,0.01
"1884",1939,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",44.56,-123.26,"Corvalis, Oregon",760,760,0.01
"1885",1940,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",45.71,-112.56,"Eastern US",760,760,0.22
"1886",1941,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",44.56,-123.26,"Corvalis, Oregon",1,1,1
"1887",1942,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",40.7,-90.01,"Farmington, Illinois",19,19,0.32
"1888",1943,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",40.7,-90.01,"Farmington, Illinois",25,25,0.96
"1889",1944,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",40.7,-90.01,"Farmington, Illinois",21,21,0.38
"1890",1945,"Sarcocystis kirkpatricki","Procyon lotor",-1,3,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",40.7,-90.01,"Farmington, Illinois",30,30,0.8
"1891",1946,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",40.42,-82.91,"Ohio, USA",1,1,1
"1892",1947,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",40.21,-84.6,"University of Kentucky",4,4,1
"1893",1948,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",44.56,-123.26,"Corvalis, Oregon",84,84,0.02
"1894",1949,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",137,137,0.934
"1895",1950,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",120,120,0.908
"1896",1951,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",212,212,0.925
"1897",1952,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",27.66,-81.52,"Florida, USA",24,24,0.333
"1898",1953,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",42.26,-71.81,"Massachusetts, USA",25,25,0.96
"1899",1954,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",40.2,-74.67,"New Jersey",25,25,0.72
"1900",1955,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.2,-77.19,"Pennsylvania",25,25,0.52
"1901",1956,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.51,-72.9,"Cheshire, Connecticut",4,4,1
"1902",1957,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.6,-73.09,"Connecticut",8,8,1
"1903",1958,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.6,-73.09,"Connecticut",12,12,1
"1904",1959,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.6,-73.09,"Connecticut",4,4,1
"1905",1960,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.48,-72.68,"Durham, Connecticut",3,3,1
"1906",1961,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.41,-72.93,"Hamden, Connecticut",1,1,1
"1907",1962,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.41,-72.93,"Madison, Connecticut",2,2,1
"1908",1963,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.56,-72.65,"Middletown, Connecticut",1,1,1
"1909",1964,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.46,-72.82,"Wallingford, Connecticut",1,1,1
"1910",1965,"Sarcocystis neurona","Procyon lotor",-1,2,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",43.11,-89.86,"Dane and Iowa Counties, Wisconsin",11,11,1
"1911",1966,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",32.35,-89.4,"Mississippi and Georgia, USA",75,75,0.52
"1912",1967,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",43.11,-89.86,"Dane and Iowa Counties, Wisconsin",54,54,0.592
"1913",1968,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",44.56,-123.26,"Corvalis, Oregon",9,760,0.01
"1914",1969,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",120,120,0.883
"1915",1970,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",256,256,0.844
"1916",1971,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",38.91,-77.24,"Fairfax County, Virginia",136,136,0.809
"1917",1972,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",43.15,-93.2,"Cerro Gordo County, Iowa",NA,76,0.3
"1918",1973,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.68,-94.5,"Guthrie County, Iowa",775,814,0.14
"1919",1974,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",53.76,-98.81,"South-central Manitoba, CANADA",37,37,0.432
"1920",1975,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",53.76,-98.81,"South-central Manitoba, CANADA",44,44,0.159
"1921",1976,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",53.76,-98.81,"South-central Manitoba, CANADA",10,10,0.2
"1922",1977,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",27.66,-81.52,"Florida, USA",24,24,0.29
"1923",1978,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",42.26,-71.81,"Massachusetts, USA",25,25,0.92
"1924",1979,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",40.2,-74.67,"New Jersey",25,25,0.4
"1925",1980,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",41.2,-77.19,"Pennsylvania",25,25,0.24
"1926",1981,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",39.94,-90.72,"Brown County, Illinois",379,379,0.49
"1927",1982,"Toxoplasma gondii","Procyon lotor",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Procyonidae","terrestrial",37.25,-119.61,"Napa and Humboldt Counties, California",7,7,0.29
