"","ID","protname","hostname","zscore","cscore","tm_close","tm_nonclose","tm_vector","tm_intermediate","parphylum","parclass","parorder","parfamily","hosttype","hostorder","hostfamily","hostenv","lat","long","location","numhosts","numsamples","prev"
"2174",2174,"Trypanosoma cruzi","Saimiri sciureus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-0.6906534,-49.69114,"Marajo Island, Brazil",1,NA,NA
"2175",2175,"Trypanosoma cruzi","Saimiri sciureus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",8.537981,-80.782127,"Panama",472,472,0.01
"2176",2176,"Trypanosoma cruzi","Saimiri sciureus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-10,-76,"Peru",40,40,0.02
"2177",2177,"Trypanosoma cruzi","Saimiri sciureus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",NA,NA,"South America",NA,NA,NA
"2178",2178,"Trypanosoma minasense","Saimiri sciureus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-1.91,-59.46,"Balbina, Brazil",70,70,0.186
"2179",2179,"Trypanosoma minasense","Saimiri sciureus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"2180",2180,"Trypanosoma minasense","Saimiri sciureus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"2181",2181,"Trypanosoma minasense","Saimiri sciureus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",4,-72,"Columbia",24,24,0.2
"2182",2182,"Trypanosoma minasense","Saimiri sciureus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"2183",2183,"Trypanosoma minasense","Saimiri sciureus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-10,-76,"Peru",40,40,0.3
"2184",2184,"Trypanosoma minasense","Saimiri sciureus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",NA,NA,NA,NA,NA,NA
"2185",2185,"Trypanosoma rangeli","Saimiri sciureus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-1.91,-59.46,"Balbina, Brazil",70,70,0.343
"2186",2186,"Trypanosoma rangeli","Saimiri sciureus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-1.91,-59.46,"Balbina, Brazil",70,70,0.157
"2187",2187,"Trypanosoma rangeli","Saimiri sciureus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"2188",2188,"Trypanosoma rangeli","Saimiri sciureus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-10,-55,"Brazil",NA,NA,NA
"2189",2189,"Trypanosoma rangeli","Saimiri sciureus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-1.998127,-54.93062,"State of Para, Brazil",29,29,0.138
"2190",2190,"Trypanosoma sanmartini","Saimiri sciureus",-1,3,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",4,-72,"Columbia",NA,NA,NA
"2191",2191,"Plasmodium brasilianum","Saimiri ustus",3,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cebidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.24
"2192",2192,"Trypanosoma cruzi","Saimiri ustus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.16
"2193",2193,"Trypanosoma cruzi","Saimiri ustus",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-8.16,-62.43,"Samuel",95,95,0.158
"2194",2194,"Trypanosoma minasense","Saimiri ustus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.12
"2195",2195,"Trypanosoma minasense","Saimiri ustus",-1,2,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-8.16,-62.43,"Samuel",95,95,0.442
"2196",2196,"Trypanosoma rangeli","Saimiri ustus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.21
"2197",2197,"Trypanosoma rangeli","Saimiri ustus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-8.16,-62.43,"Samuel",50,50,0.34
"2198",2198,"Trypanosoma rangeli","Saimiri ustus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-8.16,-62.43,"Samuel",95,95,0.368
"2199",2199,"Trypanosoma rangeli","Saimiri ustus",1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","primates","Primates","Cebidae","terrestrial",-8.16,-62.43,"Samuel",95,95,0.305
"2200",2200,"Hepatocystis semnopitheci","Semnopithecus entellus",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",29.48,79.65,"Mukteswar",NA,NA,NA
"2201",2201,"Hepatocystis semnopitheci","Semnopithecus entellus",-1,3,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",7,81,"Sri Lanka",NA,NA,NA
"2202",2202,"Plasmodium cynomolgi","Semnopithecus entellus",2,2,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",8.03,79.81,"Puttalam",1,1,NA
"2203",2203,"Plasmodium cynomolgi","Semnopithecus entellus",2,2,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",7,81,"Sri Lanka",NA,NA,NA
"2204",2204,"Plasmodium cynomolgi","Semnopithecus entellus",2,2,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",NA,NA,NA,NA,NA,NA
"2205",2205,"Entamoeba histolytica","Semnopithecus priam",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",7,81,"Sri Lanka",NA,21,0.05
"2206",2206,"Toxoplasma gondii","Spilogale gracilis",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Mephitidae","terrestrial",19.42,-99.2,"El Pedregal Ecological Reserve, Mexico city",6,6,0.5
"2207",2207,"Eimeria mephitidis","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",29,82,0.759
"2208",2208,"Eimeria mephitidis","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",5,NA,0.6
"2209",2209,"Eimeria mephitidis","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",24,NA,0.792
"2210",2210,"Eimeria mephitidis","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",16,NA,0.688
"2211",2211,"Eimeria mephitidis","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",13,NA,0.846
"2212",2212,"Isospora sengeri","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",29,82,0.31
"2213",2213,"Isospora sengeri","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",16,NA,0.25
"2214",2214,"Isospora sengeri","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",24,NA,0.292
"2215",2215,"Isospora sengeri","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",13,NA,0.385
"2216",2216,"Isospora sengeri","Spilogale putorius",-1,3,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",5,NA,0.4
"2217",2217,"Isospora spilogales","Spilogale putorius",-1,2,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",24,NA,0.375
"2218",2218,"Isospora spilogales","Spilogale putorius",-1,2,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",29,82,0.31
"2219",2219,"Isospora spilogales","Spilogale putorius",-1,2,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",13,NA,0.308
"2220",2220,"Isospora spilogales","Spilogale putorius",-1,2,0,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Eimeriidae","carnivores","Carnivora","Mephitidae","terrestrial",35.12,-93.34,"Poteau Ranger District, Arkansas",16,NA,0.313
"2221",2221,"Cryptosporidium parvum","Sus scrofa",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","ungulates","Artiodactyla","Suinae","terrestrial",37.05,-122.03,"Coast Range in central and northern California:Colusa, Mendocino, Monterey, San Luis Obispo, Santa C",221,159,0.03
"2222",2222,"Cryptosporidium parvum","Sus scrofa",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","ungulates","Artiodactyla","Suinae","terrestrial",37.05,-122.03,"Coast Range in central and northern California:Colusa, Mendocino, Monterey, San Luis Obispo, Santa C",221,62,0.11
"2223",2223,"Cryptosporidium parvum","Sus scrofa",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","ungulates","Artiodactyla","Suinae","terrestrial",37.05,-122.03,"Coast Range in central and northern California:Colusa, Mendocino, Monterey, San Luis Obispo, Santa C",221,124,0.06
"2224",2224,"Cryptosporidium parvum","Sus scrofa",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","ungulates","Artiodactyla","Suinae","terrestrial",37.05,-122.03,"Coast Range in central and northern California:Colusa, Mendocino, Monterey, San Luis Obispo, Santa C",221,221,0.05
"2225",2225,"Cryptosporidium parvum","Sus scrofa",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","ungulates","Artiodactyla","Suinae","terrestrial",37.05,-122.03,"Coast Range in central and northern California:Colusa, Mendocino, Monterey, San Luis Obispo, Santa C",221,97,0.04
"2226",2226,"Cryptosporidium parvum","Sus scrofa",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","ungulates","Artiodactyla","Suinae","terrestrial",NA,NA,"Russian forests",NA,NA,0.64
"2227",2227,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",35.6,-83.51,"Great Smoky mountains national park: 46 samples from lower elevation sites along creek beds identifi",108,108,0.31
"2228",2228,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",34.38,-82.7,"South Carolina: Starr, North Augusta, Savannah River, and Jacksonboro",149,149,0.37
"2229",2229,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",33.42,-79.29,"Georgetown County, South Carolina",181,NA,0.52
"2230",2230,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",33.42,-79.29,"Georgetown County, South Carolina",181,181,0.49
"2231",2231,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",49.74,15.33,"4 areas: (1) within a 15 km radius of Strakonice, (2) military training areas near Karlovy Vary, Mim",136,136,0.15
"2232",2232,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",49.74,15.33,"4 areas: (1) within a 15 km radius of Strakonice, (2) military training areas near Karlovy Vary, Mim",136,136,0.02
"2233",2233,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",52.18,7.03,"Westphalia, Germany",130,130,0.24
"2234",2234,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",52.18,7.03,"Westphalia, Germany",130,130,0.03
"2235",2235,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",24.33,123.82,"Iriomote Island, Okinawa prefecture, Japan",108,47,0.08
"2236",2236,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",24.33,123.82,"Iriomote Island, Okinawa prefecture, Japan",108,68,0.07
"2237",2237,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",24.33,123.82,"Iriomote Island, Okinawa prefecture, Japan",108,40,0.02
"2238",2238,"Toxoplasma gondii","Sus scrofa",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Suinae","terrestrial",24.33,123.82,"Iriomote Island, Okinawa prefecture, Japan",108,108,0.05
"2239",2239,"Trypanosoma cruzi","Sus scrofa",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Suinae","terrestrial",-19.61,-56.72,"Rio Negro, Pantanal",21,21,0.571
"2240",2240,"Trypanosoma evansi","Sus scrofa",-1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Suinae","terrestrial",-19.61,-56.72,"Rio Negro, Pantanal",21,21,0.444
"2241",2241,"Theileria buffeli","Syncerus caffer",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Bovidae","terrestrial",-23.95,31.23,"Kruger National Park, northern region",24,24,0.95
"2242",2242,"Theileria mutans","Syncerus caffer",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Bovidae","terrestrial",-23.95,31.23,"Kruger National Park, northern region",24,24,0.58
"2243",2243,"Theileria parva","Syncerus caffer",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Bovidae","terrestrial",-23.95,31.23,"Kruger National Park, northern region",24,24,0.33
"2244",2244,"Theileria parva","Syncerus caffer",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Bovidae","terrestrial",0.33,36.76,"Laikipia District, Kenya",1,1,1
"2245",2245,"Theileria parva","Syncerus caffer",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Piroplasmida","Theileriidae","ungulates","Artiodactyla","Bovidae","terrestrial",-1.58,35.25,"Maasai Mara Game Reserve, Serengueti, Kenya",45,45,0.26
"2246",2246,"Toxoplasma gondii","Syncerus caffer",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",-19.02,29.15,"Zimbabwe",18,18,0.05
"2247",2247,"Trypanosoma theileri","Syncerus caffer",-1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Bovidae","terrestrial",-1.58,35.25,"Maasai Mara Game Reserve, Serengueti, Kenya",45,45,0.08
"2248",2248,"Toxoplasma gondii","Taurotragus oryx",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",-19.02,29.15,"Zimbabwe",19,19,0.36
"2249",2249,"Toxoplasma gondii","Taxidea taxus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Mustelidae","terrestrial",37.25,-119.61,"Napa and Humboldt Counties, California",2,2,0.5
"2250",2250,"Trypanosoma cruzi","Tayassu pecari",3,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Tayassuidae","terrestrial",-19.61,-56.72,"Rio Negro, Pantanal",68,68,0.574
"2251",2251,"Trypanosoma evansi","Tayassu pecari",-1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Tayassuidae","terrestrial",-19.61,-56.72,"Rio Negro, Pantanal",68,68,0.515
"2252",2252,"Entamoeba coli","Trachypithecus cristatus",3,1,1,1,0,0,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",3.35,101.25,"Kuala Selangor",32,32,0.9
"2253",2253,"Entamoeba histolytica","Trachypithecus cristatus",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",3.35,101.25,"Kuala Selangor",32,32,0.46
"2254",2254,"Plasmodium coatneyi","Trachypithecus cristatus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",-3.33,115.03,"Tanah Intan",106,106,0.216
"2255",2255,"Plasmodium coatneyi","Trachypithecus cristatus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",-3.33,115.03,"Tanah Intan",49,49,0.12
"2256",2256,"Plasmodium coatneyi","Trachypithecus cristatus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",-3.33,115.03,"Tanah Intan",64,64,0.14
"2257",2257,"Plasmodium coatneyi","Trachypithecus cristatus",-1,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",-3.33,115.03,"Tanah Intan",15,15,0.2
"2258",2258,"Plasmodium cynomolgi","Trachypithecus cristatus",2,2,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",3.35,101.25,"Kuala Selangor",NA,NA,NA
"2259",2259,"Plasmodium cynomolgi","Trachypithecus cristatus",2,2,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",NA,NA,NA,NA,NA,NA
"2260",2260,"Plasmodium inui","Trachypithecus cristatus",2,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",NA,NA,NA,NA,NA,NA
"2261",2261,"Plasmodium inui","Trachypithecus cristatus",2,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",NA,NA,NA,NA,NA,NA
"2262",2262,"Plasmodium inui","Trachypithecus obscurus",2,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",3.5,102.75,"Pahang",NA,NA,NA
"2263",2263,"Plasmodium inui","Trachypithecus obscurus",2,1,0,0,1,0,"Apicomplexa","Aconoidasida","Haemosporida","Plasmodiidae","primates","Primates","Cercopithecidae","terrestrial",NA,NA,NA,NA,NA,NA
"2264",2264,"Cryptosporidium parvum","Trachypithecus vetulus",0,1,1,1,0,0,"Apicomplexa","Coccidia","Eucoccidiorida","Cryptosporidiidae","primates","Primates","Cercopithecidae","terrestrial",7.93,81,"Polonnaruwa",15,15,0.26
"2265",2265,"Entamoeba histolytica","Trachypithecus vetulus",1,3,NA,NA,NA,NA,"Sarcomastigophora","Lobosea","Amoebida","Endamoebidae","primates","Primates","Cercopithecidae","terrestrial",7,81,"Sri Lanka",NA,14,0.29
"2266",2266,"Toxoplasma gondii","Tragelaphus angasii",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",-19.02,29.15,"Zimbabwe",10,10,0.9
"2267",2267,"Toxoplasma gondii","Tragelaphus scriptus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",-19.02,29.15,"Zimbabwe",14,14,0.571
"2268",2268,"Trypanosoma brucei","Tragelaphus spekii",-1,1,1,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Bovidae","terrestrial",7.37,12.35,"Cameroon",5,5,0.2
"2269",2269,"Trypanosoma vivax","Tragelaphus spekii",-1,1,0,0,1,0,"Euglenozoa","Kinetoplastea","Trypanosomatida","Trypanosomatidae","ungulates","Artiodactyla","Bovidae","terrestrial",7.37,12.35,"Cameroon",5,5,0.2
"2270",2270,"Sarcocystis hominis","Tragelaphus strepsiceros",1,1,0,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",-23.82,31.45,"Kruger National Park, South Africa",1,1,1
"2271",2271,"Toxoplasma gondii","Tragelaphus strepsiceros",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","ungulates","Artiodactyla","Bovidae","terrestrial",-19.02,29.15,"Zimbabwe",10,10,0.2
"2272",2272,"Neospora caninum","Urocyon cinereoargenteus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Canidae","terrestrial",33.5,-81.28,"Aiken and Barnwell Counties, South Carolina",16,16,0.19
"2273",2273,"Neospora caninum","Urocyon cinereoargenteus",-1,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Canidae","terrestrial",33.5,-81.28,"Aiken and Barnwell Counties, South Carolina",10,10,0.1
"2274",2274,"Toxoplasma gondii","Urocyon cinereoargenteus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Canidae","terrestrial",NA,NA,NA,157,157,0.04
"2275",2275,"Toxoplasma gondii","Urocyon cinereoargenteus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Canidae","terrestrial",33.48,-88.44,"Lake Loundes Park, Loundes County, Mississippi",1,1,1
"2276",2276,"Toxoplasma gondii","Urocyon cinereoargenteus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Canidae","terrestrial",45.71,-112.56,"Indiana, Kentucky, Michigan & Ohio",97,97,0.75
"2277",2277,"Toxoplasma gondii","Urocyon cinereoargenteus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Canidae","terrestrial",32.35,-89.4,"Mississippi and Georgia, USA",2,2,0.5
"2278",2278,"Toxoplasma gondii","Urocyon cinereoargenteus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Canidae","terrestrial",37.43,-78.66,"Virginia, West Virginia, and Maryland",2,2,1
"2279",2279,"Toxoplasma gondii","Urocyon cinereoargenteus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Canidae","terrestrial",33.5,-81.28,"Aiken and Barnwell Counties, South Carolina",16,16,0.63
"2280",2280,"Toxoplasma gondii","Urocyon cinereoargenteus",3,1,1,1,0,1,"Apicomplexa","Coccidia","Eucoccidiorida","Sarcocystidae","carnivores","Carnivora","Canidae","terrestrial",33.5,-81.28,"Aiken and Barnwell Counties, South Carolina",10,10,0.6
